privateID,repositoryName,usageType,exemptionText,timestamp
"Public-National Center for HIV, Viral Hepatitis, STD, and TB Prevention-NCHHSTP-DTBE-Varpipe-WGS",NCHHSTP-DTBE-Varpipe-WGS,exemptByMissionSystem,"AI Suggestion: The repository contains a pipeline for analyzing whole genome sequencing data, specifically mentioning its original use for Tuberculosis data analysis, a key public health concern.  This directly supports the CDC's public health mission.",2025-05-16T21:55:30.137242+00:00
Public-cdcgov-NEDSS-DataIngestion,NEDSS-DataIngestion,exemptByAgencySystem,"AI Suggestion: The repository handles data ingestion for the NEDSS modernization project, suggesting it's an internal CDC system.  The README details internal deployment to EKS and uses internal naming conventions (e.g., NEDSS-Helm).",2025-05-16T21:55:30.157275+00:00
Public-cdcgov-EpiSync,EpiSync,exemptByMissionSystem,AI Suggestion: EpiSync is a CDC project designed to improve the National Notifiable Disease Surveillance System and is explicitly described as supporting pandemic-scale data sharing for public health programs.,2025-05-16T21:55:30.173968+00:00
Public-cdcgov-pynssp,pynssp,exemptByMissionSystem,"AI Suggestion: The repository facilitates syndromic surveillance, a core public health function for early detection and response to disease outbreaks.  The code directly interacts with the NSSP-ESSENCE API to retrieve and analyze relevant data.",2025-05-16T21:55:30.192749+00:00
Public-cdcgov-prime-fhir-converter,prime-fhir-converter,exemptByMissionSystem,"AI Suggestion: The repository facilitates Electronic Laboratory Reporting (ELR) to public health agencies, a core function of public health, and is explicitly stated to support the CDC's mission.",2025-05-16T21:55:30.209385+00:00
Public-cdcgov-NEDSS-Workflows,NEDSS-Workflows,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.226148+00:00
Public-cdcgov-NWSS,NWSS,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.241612+00:00
Public-cdcgov-MIRA,MIRA,exemptByMissionSystem,"AI Suggestion: The repository facilitates genome assembly and curation for influenza and SARS-CoV-2, directly supporting the CDC's public health mission of disease surveillance and outbreak response.",2025-05-16T21:55:30.258891+00:00
Public-cdcgov-spyne,spyne,exemptByMissionSystem,"AI Suggestion: The repository facilitates genome assembly and curation for influenza and SARS-CoV-2, directly supporting public health surveillance and outbreak response.  The README explicitly mentions several virus types (Flu, SARS-CoV-2, RSV) and associated analysis.",2025-05-16T21:55:30.277139+00:00
Public-cdcgov-dstdp_dashboards,dstdp_dashboards,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.299358+00:00
Public-cdcgov-NEDSS-EpiSync,NEDSS-EpiSync,exemptByMissionSystem,"AI Suggestion: The repository manages and processes epidemiological data for public health surveillance systems (NBS, EpiTrax), directly supporting a core public health mission.",2025-05-16T21:55:30.317233+00:00
Public-cdcgov-TES_Toolkit,TES_Toolkit,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.335074+00:00
Public-cdcgov-data-exchange-routing,data-exchange-routing,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.352142+00:00
Public-cdcgov-SET-NET,SET-NET,exemptByMissionSystem,"AI Suggestion: The repository contains code for projects directly related to understanding the effects of emerging threats on pregnant women and infants, informing clinical decision-making and public health action, which is core to the CDC's public health mission.",2025-05-16T21:55:30.369255+00:00
Public-cdcgov-aquascope,aquascope,exemptByMissionSystem,"AI Suggestion: The repository processes SARS-CoV-2 wastewater samples to determine variant abundance for early detection, a core function of public health surveillance and outbreak analysis.",2025-05-16T21:55:30.385999+00:00
Public-Centers for Disease Control and Prevention-cdc-react,cdc-react,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.402728+00:00
Public-Centers for Disease Control and Prevention-cdc-data-pipeline,cdc-data-pipeline,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.421881+00:00
Public-cdcgov-phdi-charts,phdi-charts,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.439486+00:00
Public-cdcgov-digital-marketplace,digital-marketplace,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.458306+00:00
Public-cdcgov-llv4,llv4,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.477553+00:00
Public-National Center for Health Statistics-nchs-dqs,nchs-dqs,exemptByMissionSystem,"AI Suggestion: The repository visualizes, charts, and maps data for the National Center for Health Statistics (NCHS), a component of the CDC, directly supporting public health data analysis and reporting.",2025-05-16T21:55:30.498098+00:00
Public-Center for Forecasting and Outbreak Analytics-CFA,CFA,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.515889+00:00
Public-cdcgov-DynODE,DynODE,exemptByMissionSystem,"AI Suggestion: The repository develops a model for forecasting respiratory disease transmission, a core function of public health.  The README explicitly states its use in forecasting scenarios for SARS-CoV-2, influenza, and RSV.",2025-05-16T21:55:30.533656+00:00
Public-cdcgov-bpertussis-ciwgs,bpertussis-ciwgs,exemptByMissionSystem,"AI Suggestion: The repository processes *B. pertussis* genomic data from clinical specimens to aid in outbreak analysis and public health surveillance, a core public health mission.",2025-05-16T21:55:30.553363+00:00
Public-Office of Advanced Molecular Detection-AMD-PGCoE,AMD-PGCoE,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.573110+00:00
Public-cdcgov-dibbs-cloud,dibbs-cloud,exemptByAgencySystem,"AI Suggestion: The repository facilitates the migration and deployment of systems to the CDC's internal Azure environment (CDCExt), indicating an internal-only CDC system.",2025-05-16T21:55:30.591777+00:00
Public-cdcgov-geocoding,geocoding,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.610386+00:00
Public-cdcgov-wastewater-informed-covid-forecasting,wastewater-informed-covid-forecasting,exemptByMissionSystem,"AI Suggestion: The repository contains code for forecasting COVID-19 using wastewater data, a key public health function directly supporting the CDC's mission.  The README details the model's use in real-time submissions to the COVID-19 Forecast Hub.",2025-05-16T21:55:30.628895+00:00
Public-cdcgov-Rt-without-renewal,Rt-without-renewal,exemptByMissionSystem,"AI Suggestion: The repository focuses on estimating the effective reproduction number (Rt), a key metric in public health for tracking and managing disease outbreaks.  The project aims to improve Rt estimation methods, directly supporting the CDC's public health mission.",2025-05-16T21:55:30.646981+00:00
Public-cdcgov-PyRenew,PyRenew,exemptByMissionSystem,"AI Suggestion: The repository focuses on epidemiological modeling and forecasting, directly supporting the CDC's public health mission.  The README mentions applications for forecasting COVID-19 hospitalizations and influenza, which are core public health concerns.",2025-05-16T21:55:30.665147+00:00
Public-cdcgov-ReportVision,ReportVision,exemptByMissionSystem,"AI Suggestion: The repository supports the Office of Public Health Data, Surveillance, and Technology (OPHDST) in enhancing the ability of public health departments to manage and utilize critical health data, a core public health mission.  The automation of data extraction from lab reports directly improves efficiency and decision-making in public health.",2025-05-16T21:55:30.683585+00:00
Public-cdcgov-Rnssp-wasm,Rnssp-wasm,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.702653+00:00
Public-cdcgov-WDPB_CryptoSSUdata,WDPB_CryptoSSUdata,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.721925+00:00
Public-cdcgov-vvpdb-ngs-tools,vvpdb-ngs-tools,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.739452+00:00
Public-cdcgov-measles-model-chicago-2024,measles-model-chicago-2024,exemptByMissionSystem,"AI Suggestion: The repository models a measles outbreak to measure the impact of public health interventions, directly supporting the CDC's public health mission.  The README details the model's use in analyzing outbreak size and duration.",2025-05-16T21:55:30.761789+00:00
Public-Centers for Disease Control and Prevention-CDC-Data-Reconciliation-Tool,CDC-Data-Reconciliation-Tool,exemptByCIO,"AI Suggestion: The tool handles sensitive health data from multiple state databases and the CDC, requiring a CIO review to assess potential risks and compliance issues.  The system also involves database credentials and potentially PII, necessitating careful security review.",2025-05-16T21:55:30.778605+00:00
Public-cdcgov-data-exchange-event-sync,data-exchange-event-sync,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.796098+00:00
Public-cdcgov-novel-flu-detection,novel-flu-detection,exemptByMissionSystem,"AI Suggestion: The repository's purpose is to reproduce results from a paper on novel influenza virus detection, directly supporting the CDC's public health mission of disease surveillance and outbreak analysis.",2025-05-16T21:55:30.812764+00:00
Public-cdcgov-mdn,mdn,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.829495+00:00
Public-cdcgov-phinvads-go,phinvads-go,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.847738+00:00
Public-cdcgov-reportstream-sftp-ingestion,reportstream-sftp-ingestion,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.865889+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-gam-rt,cfa-gam-rt,exemptByMissionSystem,"AI Suggestion: The repository focuses on real-time estimation of the reproduction number (Rt) for infectious diseases using generalized additive models, a task directly relevant to the CDC's public health mission of disease outbreak analysis and forecasting.",2025-05-16T21:55:30.883476+00:00
Public-cdcgov-vaccines-for-children-dashboard,vaccines-for-children-dashboard,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.900241+00:00
Public-cdcgov-data-exchange-messages,data-exchange-messages,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.917057+00:00
Public-cdcgov-machine-learning-influenza-ferret-model,machine-learning-influenza-ferret-model,exemptByMissionSystem,"AI Suggestion: The repository contains machine learning models for influenza A virus risk assessment, directly supporting public health pandemic preparedness efforts as described in the manuscript abstract and README.",2025-05-16T21:55:30.933920+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-viral-lineage-model,cfa-viral-lineage-model,exemptByLaw,Flagged: Found keywords in README: [PHI],2025-05-16T21:55:30.950841+00:00
Public-Office of the Chief Information Officer-OCIO-DEX-FHIR,OCIO-DEX-FHIR,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.967056+00:00
Public-cdcgov-AMDTower_userguides,AMDTower_userguides,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.983498+00:00
Public-cdcgov-MycoGene,MycoGene,exemptNonCode,Non-code repository (languages: [Shell]),2025-05-16T21:55:30.999453+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-respnet-nowcasting-daily,cfa-respnet-nowcasting-daily,exemptByLaw,Flagged: Found keywords in README: [PHI],2025-05-16T21:55:31.016414+00:00
Public-cdcgov-ww-inference-model,ww-inference-model,exemptByMissionSystem,"AI Suggestion: The repository develops a model for forecasting infectious diseases using wastewater data, a core function in public health outbreak analysis and response.",2025-05-16T21:55:31.033009+00:00
Public-cdcgov-spatialwwinference,spatialwwinference,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.049818+00:00
Public-cdcgov-NEDSS-DataReporting,NEDSS-DataReporting,exemptByMissionSystem,"AI Suggestion: The repository's description indicates it handles near real-time data reporting for a modernized national public health system, a core function of public health missions.",2025-05-16T21:55:31.066366+00:00
Public-cdcgov-eMKF,eMKF,exemptByMissionSystem,"AI Suggestion: The repository contains SAS code for a statistical model (eMKF) used to improve the precision of health data estimates for small populations, directly supporting the CDC's public health mission.  The README mentions applications to assessing and monitoring health disparities.",2025-05-16T21:55:31.082941+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-epimodel-training,cfa-epimodel-training,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.099930+00:00
Public-cdcgov-data-exchange-dbx,data-exchange-dbx,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.118837+00:00
Public-cdcgov-influenza-generation_time-us,influenza-generation_time-us,exemptByMissionSystem,"AI Suggestion: The repository focuses on estimating influenza generation time, a key aspect of public health research crucial for outbreak preparedness and response.  The analysis uses epidemiological modeling techniques directly relevant to the CDC's public health mission.",2025-05-16T21:55:31.138839+00:00
Public-cdcgov-covid-generation_time-us,covid-generation_time-us,exemptByMissionSystem,"AI Suggestion: The repository analyzes COVID-19 generation time, a key factor in understanding and controlling disease outbreaks, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.156530+00:00
Public-cdcgov-udf-bioutils,udf-bioutils,exemptByMissionSystem,"AI Suggestion: The repository contains bioinformatics functions used in CDC's respiratory virus surveillance programs, directly supporting public health surveillance and analysis.",2025-05-16T21:55:31.173205+00:00
Public-cdcgov-stimulant_opioid_algorithm_medical_codes_SAS,stimulant_opioid_algorithm_medical_codes_SAS,exemptByMissionSystem,"AI Suggestion: The repository contains an algorithm designed to analyze hospital data to identify non-therapeutic stimulant and opioid use, directly supporting public health surveillance and research.",2025-05-16T21:55:31.190242+00:00
Public-cdcgov-stimulant_opioid_algorithm_medical_codes_R,stimulant_opioid_algorithm_medical_codes_R,exemptNonCode,Non-code repository (languages: [HTML]),2025-05-16T21:55:31.207593+00:00
Public-cdcgov-dstdp-cargos,dstdp-cargos,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.225807+00:00
Public-cdcgov-NEDSS-NNDSS,NEDSS-NNDSS,exemptByAgencySystem,"AI Suggestion: The repository description mentions pulling data from a ""CDC cloud hosted NBS database,"" suggesting it's an internal CDC system.  The README also details internal configuration and setup procedures.",2025-05-16T21:55:31.242760+00:00
Public-cdcgov-childhood-immunization-demand-calculator,childhood-immunization-demand-calculator,exemptByMissionSystem,"AI Suggestion: The repository develops a model to project demand for childhood immunizations, directly supporting CDC's public health mission of disease prevention and control.  The model uses publicly available data but its application is critical to vaccine resource allocation and preparedness.",2025-05-16T21:55:31.258890+00:00
Public-cdcgov-idspec,idspec,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.275737+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-epinow2-pipeline,cfa-epinow2-pipeline,exemptByLaw,Flagged: Found keywords in README: [PHI],2025-05-16T21:55:31.293025+00:00
Public-cdcgov-histo_svi_smithetal_2024,histo_svi_smithetal_2024,exemptByMissionSystem,"AI Suggestion: The repository analyzes associations between social vulnerability, rurality, and histoplasmosis incidence, directly supporting public health research and potentially informing disease control strategies.",2025-05-16T21:55:31.310082+00:00
Public-cdcgov-dibbs-product-demos,dibbs-product-demos,exemptByMissionSystem,"AI Suggestion: The repository contains demos for tools supporting public health, such as the eCR Parser which facilitates data analysis from healthcare messages for disease investigation and outbreak analysis.",2025-05-16T21:55:31.327730+00:00
Public-cdcgov-pyrenew-hew,pyrenew-hew,exemptByMissionSystem,"AI Suggestion: The repository forecasts respiratory disease burden using data from national health surveillance systems, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.346487+00:00
Public-cdcgov-pyrenew-flu-light,pyrenew-flu-light,exemptByMissionSystem,"AI Suggestion: The repository contains a forecasting model for influenza hospital admissions, directly supporting the CDC's public health mission of disease surveillance and prediction.  The README explicitly states the repository's purpose is for use by CDC programs to collaborate on public health-related projects.",2025-05-16T21:55:31.362247+00:00
Public-cdcgov-pvivax_ampliseq_analysis,pvivax_ampliseq_analysis,exemptByMissionSystem,"AI Suggestion: The repository analyzes *Plasmodium vivax* genomic data to identify strains, predict geographic origin, and detect drug resistance markers, directly supporting public health goals related to malaria surveillance and control.",2025-05-16T21:55:31.379401+00:00
Public-Center for Forecasting and Outbreak Analytics-CFA_Techrepo,CFA_Techrepo,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.394240+00:00
Public-cdcgov-STARC,STARC,exemptByMissionSystem,"AI Suggestion: The repository's purpose is to estimate dog populations to support mass vaccination campaigns, a core public health mission.  The README also mentions developing tools to identify transmission zones for canine rabies, further supporting this classification.",2025-05-16T21:55:31.408545+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-resp-ode,cfa-resp-ode,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.425514+00:00
Public-cdcgov-MIRA-NF,MIRA-NF,exemptByLaw,"Flagged: Found keywords in README: [PHI, PII]",2025-05-16T21:55:31.442906+00:00
Public-cdcgov-RecordLinker,RecordLinker,exemptByMissionSystem,"AI Suggestion: The RecordLinker is explicitly designed for use in various public health contexts, such as linking patient records from different sources or public health surveillance systems, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.460228+00:00
Public-cdcgov-sbt-maven-test,sbt-maven-test,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.480212+00:00
Public-cdcgov-MTNAP,MTNAP,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.497912+00:00
Public-cdcgov-nhsnlink,nhsnlink,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.515737+00:00
Public-cdcgov-FoodNetTrends,FoodNetTrends,exemptByMissionSystem,"AI Suggestion: The repository analyzes FoodNet surveillance data to track trends in foodborne illnesses and monitor progress toward federal disease reduction goals, a core public health mission.",2025-05-16T21:55:31.534220+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-immunization-uptake-projection,cfa-immunization-uptake-projection,exemptByMissionSystem,"AI Suggestion: The repository's purpose is to predict immunization uptake, a core function in public health, directly supporting the CDC's mission.  The README explicitly states the project's goal is to aid in public health-related projects.",2025-05-16T21:55:31.552680+00:00
Public-cdcgov-covid19-forecast-hub,covid19-forecast-hub,exemptByMissionSystem,"AI Suggestion: The repository collects and analyzes COVID-19 hospitalization forecasts, directly supporting the CDC's public health mission of monitoring and responding to disease outbreaks.  The README explicitly states the data's use for research and publications related to COVID-19.",2025-05-16T21:55:31.570854+00:00
Public-cdcgov-RSTr,RSTr,exemptByMissionSystem,"AI Suggestion: The repository contains a tool for generating spatially smoothed estimates for spatiotemporal small area data, which is directly applicable to public health analyses like disease outbreak tracking and surveillance.",2025-05-16T21:55:31.588159+00:00
Public-cdcgov-nbbp,nbbp,exemptByMissionSystem,"AI Suggestion: The repository contains an R package for inferring epidemiological parameters (effective reproduction number and dispersion parameter) from stuttering chains, directly supporting public health outbreak analysis.",2025-05-16T21:55:31.605568+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-rt-postprocessing,cfa-rt-postprocessing,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.622467+00:00
Public-cdcgov-WaterGLASS,WaterGLASS,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.639464+00:00
"Public-National Center for HIV, Viral Hepatitis, STD, and TB Prevention-NCHHSTP-DHP-DRB-Transmission-Burst-Analysis",NCHHSTP-DHP-DRB-Transmission-Burst-Analysis,exemptByMissionSystem,"AI Suggestion: The repository analyzes HIV transmission bursts to understand their contribution to future infections, a core public health mission.  The README details an analytical approach directly related to disease outbreak analysis.",2025-05-16T21:55:31.656407+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-config-generator,cfa-config-generator,exemptByMissionSystem,"AI Suggestion: The repository generates configurations for EpiNow2, a tool used for epidemiological modeling and outbreak analysis, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.673723+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-config-management-cli,cfa-config-management-cli,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.691895+00:00
Public-cdcgov-dibbs-query-connector,dibbs-query-connector,exemptByMissionSystem,"AI Suggestion: The repository facilitates the retrieval of patient health data for public health use cases like newborn screening and STI investigation, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.712031+00:00
Public-cdcgov-ParaSIGHT,ParaSIGHT,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.730174+00:00
Public-cdcgov-terraform-aws-dibbs-ecr-viewer,terraform-aws-dibbs-ecr-viewer,exemptByMissionSystem,"AI Suggestion: The repository supports the Data Integration Building Blocks (DIBBs) project, which aims to help public health departments better utilize their data; this directly contributes to a public health mission.",2025-05-16T21:55:31.749514+00:00
Public-cdcgov-terraform-azure-dibbs-ecr-viewer,terraform-azure-dibbs-ecr-viewer,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.768482+00:00
Public-cdcgov-terraform-gcp-dibbs-ecr-viewer,terraform-gcp-dibbs-ecr-viewer,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.790646+00:00
Public-cdcgov-RANDS-pipeline,RANDS-pipeline,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.813745+00:00
Public-cdcgov-GRASP,GRASP,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.839386+00:00
Public-cdcgov-covidhub-sandbox,covidhub-sandbox,exemptByAgencySystem,"AI Suggestion: The repository is explicitly stated as being used only for internal testing purposes and contains synthetic data, indicating it's part of an internal CDC system.",2025-05-16T21:55:31.859006+00:00
Public-cdcgov-abm-python-wrappers,abm-python-wrappers,exemptByMissionSystem,"AI Suggestion: The repository's README states it supports public health projects and interfaces with a package for outbreak analytics, directly relating to the CDC's public health mission.",2025-05-16T21:55:31.877914+00:00
Public-cdcgov-ixa-epi-isolation,ixa-epi-isolation,exemptByMissionSystem,"AI Suggestion: The repository contains a transmission model for analyzing infectious diseases, directly supporting the CDC's public health mission of disease outbreak analysis.",2025-05-16T21:55:31.896612+00:00
Public-cdcgov-RadiationPreparedness,RadiationPreparedness,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:31.914898+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-ring-vax-widget,cfa-ring-vax-widget,exemptByMissionSystem,"AI Suggestion: The repository models the efficacy of ring vaccination strategies for disease control, a core function of public health.  The Streamlit app facilitates interactive investigation of this model, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.933430+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-ngm-widget,cfa-ngm-widget,exemptByMissionSystem,"AI Suggestion: The repository models vaccine allocation strategies to reduce disease transmission and severity, directly supporting the CDC's public health mission.",2025-05-16T21:55:31.952711+00:00
Public-cdcgov-ONT-Seq-analysis,ONT-Seq-analysis,exemptByMissionSystem,"AI Suggestion: The repository analyzes Mpox (Monkeypox) sequencing data to identify variants and clades, directly supporting public health surveillance and outbreak response.",2025-05-16T21:55:31.971054+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-azuretools,cfa-azuretools,exemptByMissionSystem,"AI Suggestion: The repository provides tools used in projects related to short-term forecasting and wastewater-informed COVID forecasting, both directly supporting public health missions.",2025-05-16T21:55:31.987272+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-tnd-ve-widget,cfa-tnd-ve-widget,exemptByMissionSystem,"AI Suggestion: The repository develops a tool for estimating vaccine efficacy using a test-negative study design, directly supporting the CDC's public health mission.",2025-05-16T21:55:32.004140+00:00
Public-cdcgov-seasoner,seasoner,exemptByMissionSystem,"AI Suggestion: The repository aims to ""Align weeks between disease seasons,"" suggesting it's involved in epidemiological analysis or disease surveillance, a core public health mission.",2025-05-16T21:55:32.021517+00:00
Public-cdcgov-covidhub-reports,covidhub-reports,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.037817+00:00
Public-Office of the Chief Information Officer-ocio-certificates,ocio-certificates,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.057547+00:00
Public-cdcgov-edso-sonar-r-plugin,edso-sonar-r-plugin,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.074507+00:00
Public-cdcgov-dibbs-ecr-viewer,dibbs-ecr-viewer,exemptByMissionSystem,"AI Suggestion: The repository facilitates the ingestion, analysis, and reporting of public health data, directly supporting the CDC's public health mission.  The tools described, such as data harmonization and linkage, are critical for improving data quality and informing public health responses.",2025-05-16T21:55:32.091810+00:00
Public-cdcgov-cfasodapy,cfasodapy,exemptByMissionSystem,"AI Suggestion: The repository facilitates querying CDC public health datasets, directly supporting the agency's mission of protecting public health.  The README explicitly states its creation for use by CDC programs in public health projects.",2025-05-16T21:55:32.108160+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-scoring-service,cfa-scoring-service,exemptByMissionSystem,"AI Suggestion: The repository scores and evaluates probabilistic forecasts and Rt estimates, which are directly related to public health modeling and outbreak analysis, core components of the CDC's mission.",2025-05-16T21:55:32.130325+00:00
Public-cdcgov-flu-antiviral-model,flu-antiviral-model,exemptByMissionSystem,"AI Suggestion: The repository models the impact of antiviral treatment on influenza-associated hospitalizations, directly supporting the CDC's public health mission.",2025-05-16T21:55:32.148186+00:00
Public-cdcgov-open-science-repo,open-science-repo,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.167855+00:00
Public-cdcgov-ngsqi-astro,ngsqi-astro,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.187502+00:00
Public-cdcgov-ngsqi-spores,ngsqi-spores,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.204927+00:00
Public-cdcgov-influenza-cluster-us,influenza-cluster-us,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.222704+00:00
Public-cdcgov-irma,irma,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.244782+00:00
Public-cdcgov-reedfrost,reedfrost,exemptByMissionSystem,"AI Suggestion: The repository models infectious disease outbreaks (Reed-Frost model), directly supporting the CDC's public health mission of disease control and prevention.",2025-05-16T21:55:32.266485+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-genomic-lag-effect,cfa-genomic-lag-effect,exemptByMissionSystem,"AI Suggestion: The repository simulates the effect of lag in genomic data on epidemiological parameter estimation, directly supporting the CDC's public health mission.",2025-05-16T21:55:32.285370+00:00
Public-Center for Forecasting and Outbreak Analytics-cfa-sero-protection,cfa-sero-protection,exemptByLaw,"Flagged: Found keywords in README: [PHI, PII]",2025-05-16T21:55:32.309321+00:00
Public-Office of Advanced Molecular Detection-oamd-bio-test-data,oamd-bio-test-data,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.332975+00:00
Public-cdcgov-dynode-web,dynode-web,exemptByMissionSystem,"AI Suggestion: The repository is for public health projects supporting the CDC mission, as explicitly stated in the README.  The disclaimer indicates its use for collaboration on public health-related projects.",2025-05-16T21:55:32.348220+00:00
Public-cdcgov-classifying-influenza-trends,classifying-influenza-trends,exemptByMissionSystem,"AI Suggestion: The repository analyzes influenza-associated hospital admissions to classify disease trends, a core function supporting the CDC's public health mission.",2025-05-16T21:55:32.364603+00:00
Public-cdcgov-eicr-anonymization,eicr-anonymization,exemptByLaw,Flagged: Found keywords in README: [HIPAA],2025-05-16T21:55:32.385759+00:00
Public-cdcgov-neissflow,neissflow,exemptByMissionSystem,"AI Suggestion: The repository is a bioinformatics pipeline for analyzing *Neisseria gonorrhoeae* isolates, directly supporting public health efforts in tracking and understanding the spread of this bacterial infection.  The pipeline's focus on rapid data generation and response to public health demands further reinforces its mission-critical nature.",2025-05-16T21:55:32.408263+00:00
Public-cdcgov-vr-mine-rescue-training,vr-mine-rescue-training,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.428494+00:00
Public-cdcgov-ShareIT-Act,ShareIT-Act,exemptByAgencySystem,This code is used only within CDC infrastructure and is not reusable externally.,2025-05-16T21:55:32.447280+00:00
Public-cdcgov-MycoGene_long,MycoGene_long,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:32.468388+00:00
Public-cdcgov-mira-oxide,mira-oxide,exemptByLaw,"Flagged: Found keywords in README: [PHI, PII]",2025-05-16T21:55:32.485876+00:00
github_400185205,NCIPC-WISQARS-Monorepo-Front-End,exemptByCIO,"AI Suggestion: The repository name and description suggest handling of WISQARS data, which likely contains sensitive health information requiring a high level of security and review by the CIO.  The lack of further detail necessitates a cautious approach.",2025-05-16T22:55:42.594980+00:00
github_957983355,NCIPC-SQL-SVI-Community-Health-Factors-ETL,exemptByAgencySystem,"AI Suggestion: The repository description indicates it updates internal CDC SQL server tables for a CDC website, suggesting it's part of an internal CDC system and not publicly facing.",2025-05-16T22:55:42.761308+00:00
